Time_s,CTSresistance,HeartRate,OxygenSaturation,CoreTemperature,RespirationRate,FatigueLevel,TotalWorkRateLevel,AchievedExerciseLevel,TotalMetabolicRate_W,CardiacOutput,SBP,DBP,SweatRate,MuscleGlycogen
555.0,0,115.72,0.9655,37.23,23.81,0.0671,0.1813,0.9064,284.16,7.55,117.0,83.7,122.83,575.18
556.0,0,115.77,0.9655,37.23,23.81,0.0672,0.1812,0.906,284.16,7.55,117.0,83.7,123.74,575.12
557.0,0,115.72,0.9656,37.23,23.81,0.0674,0.1811,0.9054,284.16,7.55,117.0,83.7,125.01,575.06
558.0,0,115.74,0.9655,37.23,23.81,0.0675,0.1809,0.9045,284.16,7.55,117.0,83.7,125.6,575.0
559.0,0,115.74,0.9655,37.23,23.81,0.0675,0.1807,0.9037,284.16,7.55,117.0,83.7,126.17,574.94
560.0,0,115.71,0.9655,37.23,23.81,0.0674,0.1806,0.9031,284.16,7.55,117.0,83.7,126.66,574.88
561.0,0,115.75,0.9655,37.23,23.81,0.0672,0.1806,0.903,284.16,7.55,117.0,83.7,127.07,574.82
562.0,0,115.7,0.9655,37.23,23.81,0.0668,0.1807,0.9035,284.16,7.55,117.0,83.8,127.38,574.75
563.0,0,115.73,0.9655,37.23,23.81,0.0664,0.181,0.9048,284.16,7.55,117.0,83.8,127.63,574.69
564.0,0,115.74,0.9655,37.23,23.81,0.0661,0.1812,0.906,284.16,7.55,117.0,83.8,128.03,574.63
565.0,0,115.69,0.9655,37.23,23.81,0.0668,0.1813,0.9064,284.16,7.55,117.0,83.8,128.65,574.57
566.0,0,115.73,0.9655,37.23,23.81,0.0669,0.1813,0.9066,284.16,7.55,117.0,83.8,129.27,574.51
567.0,0,115.7,0.9655,37.23,23.81,0.067,0.1813,0.9066,284.16,7.55,117.0,83.8,129.9,574.45
568.0,0,115.69,0.9655,37.23,23.81,0.0672,0.1813,0.9063,284.16,7.55,117.0,83.8,130.55,574.38
569.0,0,115.71,0.9655,37.23,23.81,0.0673,0.1812,0.9059,284.16,7.55,117.0,83.8,131.49,574.32
570.0,0,115.67,0.9655,37.24,23.81,0.0674,0.1811,0.9053,284.16,7.54,117.0,83.8,132.79,574.26
571.0,0,115.71,0.9655,37.24,23.81,0.0675,0.1809,0.9044,284.16,7.55,117.1,83.8,133.39,574.2
572.0,0,115.67,0.9655,37.24,23.81,0.0675,0.1807,0.9036,284.16,7.54,117.0,83.8,133.95,574.14
573.0,0,115.69,0.9655,37.24,23.81,0.0675,0.1806,0.903,284.16,7.54,117.1,83.8,134.44,574.08
574.0,0,115.69,0.9655,37.24,23.81,0.0672,0.1806,0.9029,284.16,7.54,117.0,83.8,134.84,574.02
575.0,0,115.65,0.9655,37.24,23.81,0.0669,0.1807,0.9034,284.16,7.54,117.0,83.8,135.12,573.95
576.0,0,115.7,0.9655,37.24,23.81,0.0665,0.1809,0.9047,284.16,7.54,117.1,83.8,135.35,573.89
577.0,0,115.67,0.9655,37.24,23.81,0.0661,0.1812,0.906,284.16,7.54,117.0,83.8,135.74,573.83
578.0,0,115.65,0.9655,37.24,23.81,0.0669,0.1813,0.9063,284.16,7.54,117.0,83.8,136.36,573.77
579.0,0,115.69,0.9655,37.24,23.81,0.067,0.1813,0.9065,284.16,7.54,117.1,83.8,136.98,573.71
580.0,0,115.64,0.9655,37.24,23.81,0.0671,0.1813,0.9065,284.16,7.54,117.0,83.8,137.61,573.65
581.0,0,115.67,0.9655,37.24,23.81,0.0672,0.1813,0.9063,284.16,7.54,117.1,83.8,138.27,573.58
582.0,0,115.65,0.9655,37.24,23.81,0.0674,0.1812,0.9058,284.16,7.54,117.1,83.8,139.22,573.52
583.0,0,115.64,0.9655,37.24,23.81,0.0675,0.181,0.9052,284.16,7.54,117.1,83.8,140.57,573.46
584.0,0,115.66,0.9655,37.24,23.81,0.0676,0.1809,0.9044,284.16,7.54,117.1,83.8,141.16,573.4
585.0,0,115.62,0.9655,37.24,23.81,0.0676,0.1807,0.9035,284.16,7.54,117.1,83.8,141.73,573.34
586.0,0,115.66,0.9655,37.24,23.81,0.0675,0.1806,0.9029,284.16,7.54,117.1,83.8,142.2,573.28
587.0,0,115.62,0.9655,37.25,23.81,0.0673,0.1806,0.9028,284.16,7.54,117.1,83.8,142.59,573.21
588.0,0,115.63,0.9655,37.25,23.81,0.0669,0.1807,0.9034,284.16,7.54,117.1,83.8,142.86,573.15
589.0,0,115.64,0.9655,37.25,23.81,0.0665,0.1809,0.9046,284.16,7.54,117.1,83.8,143.06,573.09
590.0,0,115.61,0.9655,37.25,23.81,0.0662,0.1812,0.9059,284.16,7.54,117.1,83.8,143.44,573.03
591.0,0,115.63,0.9655,37.25,23.81,0.0669,0.1813,0.9063,284.16,7.54,117.1,83.8,144.06,572.97
592.0,0,115.63,0.9655,37.25,23.81,0.067,0.1813,0.9064,284.16,7.54,117.1,83.8,144.68,572.91
593.0,0,115.6,0.9655,37.25,23.81,0.0671,0.1813,0.9064,284.16,7.54,117.1,83.8,145.31,572.84
594.0,0,115.64,0.9655,37.25,23.81,0.0673,0.1812,0.9062,284.16,7.54,117.1,83.8,145.97,572.78
595.0,0,115.59,0.9655,37.25,23.81,0.0674,0.1811,0.9057,284.16,7.54,117.1,83.8,146.95,572.72
596.0,0,115.62,0.9655,37.25,23.81,0.0675,0.181,0.9051,284.16,7.54,117.1,83.8,148.33,572.66
597.0,0,115.6,0.9655,37.25,23.81,0.0676,0.1809,0.9043,284.16,7.54,117.1,83.8,148.92,572.6
598.0,0,115.59,0.9655,37.25,23.81,0.0676,0.1807,0.9034,284.16,7.54,117.1,83.8,149.48,572.53
599.0,0,115.62,0.9655,37.25,23.81,0.0676,0.1806,0.9028,284.16,7.54,117.1,83.8,149.95,572.47
600.0,0,115.57,0.9655,37.25,23.81,0.0673,0.1806,0.9028,284.16,7.54,117.1,83.8,150.32,572.41
601.0,0,115.61,0.9655,37.25,23.81,0.067,0.1807,0.9033,284.16,7.54,117.1,83.8,150.58,572.35
602.0,0,115.57,0.9655,37.25,23.81,0.0666,0.1809,0.9046,284.16,7.54,117.1,83.8,150.76,572.29
603.0,0,115.56,0.9655,37.25,23.81,0.0662,0.1812,0.9058,284.16,7.53,117.1,83.8,151.12,572.23
604.0,0,115.61,0.9655,37.26,23.81,0.067,0.1812,0.9062,284.16,7.54,117.1,83.8,151.74,572.16
605.0,0,115.56,0.9655,37.26,23.81,0.0671,0.1813,0.9064,284.16,7.53,117.1,83.8,152.37,572.1
606.0,0,115.58,0.9655,37.26,23.81,0.0672,0.1813,0.9063,284.16,7.53,117.1,83.8,153.0,572.04
607.0,0,115.58,0.9655,37.26,23.81,0.0673,0.1812,0.9061,284.16,7.53,117.1,83.8,153.66,571.98
608.0,0,115.55,0.9655,37.26,23.81,0.0675,0.1811,0.9057,284.16,7.53,117.1,83.8,154.66,571.92
609.0,0,115.59,0.9655,37.26,23.81,0.0676,0.181,0.905,284.16,7.54,117.1,83.8,156.08,571.86
610.0,0,115.54,0.9655,37.26,23.81,0.0677,0.1808,0.9042,284.16,7.53,117.1,83.8,156.67,571.79
611.0,0,115.57,0.9655,37.26,23.81,0.0677,0.1807,0.9033,284.16,7.53,117.1,83.8,157.23,571.73
612.0,0,115.55,0.9655,37.26,23.81,0.0676,0.1806,0.9028,284.16,7.53,117.1,83.8,157.69,571.67
613.0,0,115.54,0.9655,37.26,23.81,0.0674,0.1805,0.9027,284.16,7.53,117.1,83.8,158.05,571.61
614.0,0,115.57,0.9655,37.26,23.81,0.067,0.1807,0.9033,284.16,7.53,117.1,83.8,158.28,571.55
615.0,0,115.52,0.9655,37.26,23.81,0.0666,0.1809,0.9045,284.16,7.53,117.1,83.8,158.44,571.48
616.0,0,115.54,0.9655,37.26,23.81,0.0663,0.1812,0.9058,284.16,7.53,117.1,83.8,158.79,571.42
617.0,0,115.56,0.9655,37.26,23.81,0.067,0.1812,0.9061,284.16,7.53,117.1,83.8,159.41,571.36
618.0,0,115.51,0.9655,37.26,23.81,0.0671,0.1813,0.9063,284.16,7.53,117.1,83.8,160.04,571.3
619.0,0,115.56,0.9655,37.26,23.81,0.0672,0.1813,0.9063,284.16,7.53,117.1,83.8,160.67,571.24
620.0,0,115.52,0.9655,37.27,23.81,0.0674,0.1812,0.906,284.16,7.53,117.1,83.8,161.34,571.18
621.0,0,115.53,0.9655,37.27,23.81,0.0675,0.1811,0.9056,284.16,7.53,117.1,83.9,162.35,571.11
622.0,0,115.53,0.9655,37.27,23.81,0.0676,0.181,0.9049,284.16,7.53,117.1,83.8,163.81,571.05
623.0,0,115.5,0.9655,37.27,23.81,0.0677,0.1808,0.9041,284.16,7.53,117.1,83.9,164.4,570.99
624.0,0,115.54,0.9655,37.27,23.81,0.0677,0.1807,0.9033,284.16,7.53,117.1,83.9,164.96,570.93
625.0,0,115.5,0.9655,37.27,23.81,0.0676,0.1805,0.9027,284.16,7.53,117.1,83.9,165.41,570.87
626.0,0,115.52,0.9655,37.27,23.81,0.0674,0.1805,0.9026,284.16,7.53,117.1,83.9,165.76,570.8
627.0,0,115.51,0.9655,37.27,23.81,0.0671,0.1806,0.9032,284.16,7.53,117.1,83.9,165.97,570.74
628.0,0,115.49,0.9655,37.27,23.81,0.0666,0.1809,0.9045,284.16,7.53,117.1,83.9,166.11,570.68
629.0,0,115.52,0.9655,37.27,23.81,0.0663,0.1811,0.9057,284.16,7.53,117.1,83.9,166.44,570.62
630.0,0,115.5,0.9655,37.27,24.0,0.0671,0.1812,0.9061,284.16,7.53,117.1,83.9,167.07,570.56
631.0,0,115.49,0.9655,37.27,24.0,0.0768,0.0,0.0,283.2,7.36,121.3,88.1,167.96,570.48
632.0,0,91.95,0.9655,37.27,24.0,0.082,0.0,0.0,282.21,5.86,127.8,92.6,170.34,570.36
633.0,0,85.96,0.9656,37.27,24.0,0.0827,0.0,0.0,281.22,5.74,126.0,89.0,169.96,570.24
634.0,0,80.24,0.9657,37.27,24.0,0.083,0.0,0.0,280.24,5.61,123.6,84.7,170.54,570.12
635.0,0,76.57,0.966,37.27,23.81,0.0856,0.0,0.0,279.26,5.73,120.1,81.6,172.8,570.0
636.0,0,77.03,0.9664,37.28,23.81,0.0853,0.0,0.0,278.29,5.87,119.6,81.0,173.61,569.88
637.0,0,77.79,0.9667,37.28,23.81,0.0836,0.0,0.0,277.32,5.95,120.2,81.5,172.97,569.76
638.0,0,78.57,0.9672,37.28,23.81,0.0821,0.0,0.0,276.35,6.06,120.6,81.7,173.89,569.64
639.0,0,78.51,0.9679,37.28,23.81,0.0831,0.0,0.0,275.39,6.08,120.6,81.6,175.49,569.52
640.0,0,78.41,0.9683,37.28,23.62,0.0817,0.0,0.0,274.44,6.09,120.5,81.4,175.43,569.4
641.0,0,78.32,0.9687,37.28,23.62,0.0804,0.0,0.0,273.49,6.1,120.4,81.3,175.66,569.29
642.0,0,78.33,0.9694,37.28,23.62,0.0808,0.0,0.0,272.55,6.12,120.2,81.0,177.31,569.17
643.0,0,78.35,0.9699,37.28,23.62,0.0807,0.0,0.0,271.61,6.13,120.1,80.8,177.9,569.05
644.0,0,78.42,0.9703,37.28,23.62,0.0794,0.0,0.0,270.67,6.14,119.9,80.7,177.69,568.94
645.0,0,78.61,0.9707,37.28,23.44,0.0783,0.0,0.0,269.74,6.16,119.7,80.4,178.29,568.82
646.0,0,78.71,0.9713,37.28,23.44,0.0801,0.0,0.0,268.82,6.17,119.5,80.2,179.65,568.71
647.0,0,78.85,0.9716,37.28,23.44,0.0793,0.0,0.0,267.9,6.18,119.4,80.1,180.08,568.59
648.0,0,78.95,0.9719,37.28,23.26,0.0779,0.0,0.0,266.98,6.19,119.3,80.0,180.0,568.48
649.0,0,79.17,0.9724,37.28,23.26,0.0784,0.0,0.0,266.07,6.14,119.6,80.9,181.36,568.36
650.0,0,79.06,0.9727,37.28,23.26,0.0779,0.0,0.0,265.16,6.12,119.4,80.8,181.92,568.25
651.0,0,78.95,0.9729,37.28,23.08,0.0769,0.0,0.0,264.26,6.1,119.1,80.6,181.73,568.14
652.0,0,79.1,0.9732,37.29,23.08,0.0777,0.0,0.0,263.36,6.1,118.6,80.2,183.03,568.02
653.0,0,79.25,0.9735,37.29,22.9,0.078,0.0,0.0,262.46,6.1,118.4,80.0,183.57,567.91
654.0,0,79.42,0.9736,37.29,22.9,0.0771,0.0,0.0,261.57,6.1,118.2,79.9,183.43,567.8
655.0,0,79.8,0.9738,37.29,22.9,0.0776,0.0,0.0,260.69,6.12,117.9,79.6,184.66,567.68
656.0,0,79.94,0.974,37.29,22.73,0.0784,0.0,0.0,259.81,6.13,117.8,79.5,185.2,567.57
657.0,0,80.08,0.9741,37.29,22.73,0.0774,0.0,0.0,258.93,6.14,117.7,79.4,185.15,567.46
658.0,0,80.28,0.9742,37.29,22.73,0.0773,0.0,0.0,258.06,6.15,117.6,79.3,186.11,567.34
659.0,0,80.33,0.9744,37.29,22.56,0.0787,0.0,0.0,257.19,6.15,117.5,79.2,186.8,567.23
660.0,0,80.4,0.9744,37.29,22.56,0.0777,0.0,0.0,256.33,6.16,117.5,79.2,186.85,567.12
661.0,0,80.42,0.9745,37.29,22.39,0.0768,0.0,0.0,255.47,6.16,117.4,79.1,187.35,567.0
662.0,0,80.42,0.9745,37.29,22.39,0.0787,0.0,0.0,254.62,6.16,117.4,79.1,188.37,566.89
663.0,0,80.44,0.9745,37.29,22.39,0.0778,0.0,0.0,253.77,6.16,117.3,79.0,188.56,566.77
664.0,0,80.41,0.9746,37.29,22.06,0.0764,0.0,0.0,252.92,6.16,117.3,79.0,188.81,566.66
665.0,0,80.39,0.9745,37.29,22.06,0.0787,0.0,0.0,252.08,6.15,117.2,78.9,189.91,566.55
666.0,0,80.38,0.9745,37.29,22.06,0.078,0.0,0.0,251.24,6.15,117.1,78.9,190.41,566.43
667.0,0,80.34,0.9745,37.29,21.9,0.0772,0.0,0.0,250.41,6.15,117.1,78.8,190.41,566.32
668.0,0,80.34,0.9745,37.29,21.9,0.0786,0.0,0.0,249.58,6.14,117.0,78.8,191.42,566.2
669.0,0,80.32,0.9745,37.29,21.74,0.0783,0.0,0.0,248.75,6.14,117.0,78.7,191.91,566.09
670.0,0,80.29,0.9744,37.29,21.74,0.0774,0.0,0.0,247.93,6.14,116.9,78.7,191.97,565.98
671.0,0,80.29,0.9744,37.3,21.74,0.0784,0.0,0.0,247.11,6.13,116.8,78.6,192.9,565.86
672.0,0,80.26,0.9743,37.3,21.43,0.0786,0.0,0.0,246.3,6.13,116.8,78.6,193.39,565.75
673.0,0,80.23,0.9743,37.3,21.43,0.0777,0.0,0.0,245.49,6.12,116.8,78.6,193.51,565.63
674.0,0,80.22,0.9742,37.3,21.43,0.0781,0.0,0.0,244.69,6.12,116.7,78.5,194.36,565.52
675.0,0,80.18,0.9741,37.3,21.28,0.079,0.0,0.0,243.89,6.11,116.7,78.5,194.84,565.41
676.0,0,80.16,0.9741,37.3,21.28,0.078,0.0,0.0,243.09,6.11,116.6,78.5,195.01,565.29
677.0,0,80.13,0.974,37.3,21.28,0.0778,0.0,0.0,242.3,6.1,116.6,78.5,195.79,565.18
678.0,0,80.08,0.9739,37.3,21.13,0.0793,0.0,0.0,241.51,6.1,116.6,78.5,196.26,565.06
679.0,0,80.06,0.9738,37.3,21.13,0.0783,0.0,0.0,240.72,6.09,116.5,78.4,196.49,564.95
680.0,0,80.01,0.9737,37.3,21.13,0.0775,0.0,0.0,239.94,6.08,116.5,78.4,196.91,564.83
681.0,0,79.96,0.9736,37.3,20.98,0.0796,0.0,0.0,239.17,6.08,116.5,78.4,197.66,564.72
682.0,0,79.95,0.9735,37.3,20.98,0.0787,0.0,0.0,238.39,6.08,116.5,78.4,197.99,564.6
683.0,0,79.94,0.9734,37.3,20.98,0.0774,0.0,0.0,237.62,6.07,116.4,78.4,198.16,564.49
684.0,0,79.84,0.9733,37.3,20.69,0.0798,0.0,0.0,236.86,6.06,116.4,78.4,199.04,564.37
685.0,0,79.83,0.9732,37.3,20.69,0.0792,0.0,0.0,236.1,6.06,116.4,78.4,199.49,564.26
686.0,0,79.81,0.9731,37.3,20.69,0.0785,0.0,0.0,235.34,6.05,116.4,78.4,199.57,564.14
687.0,0,79.71,0.973,37.3,20.55,0.0798,0.0,0.0,234.58,6.04,116.4,78.4,200.39,564.03
688.0,0,79.7,0.9728,37.3,20.55,0.0796,0.0,0.0,233.83,6.04,116.3,78.4,200.83,563.91
689.0,0,79.67,0.9728,37.3,20.55,0.0788,0.0,0.0,233.09,6.03,116.3,78.4,200.95,563.8
690.0,0,79.58,0.9726,37.3,20.41,0.0798,0.0,0.0,232.34,6.02,116.3,78.4,201.72,563.68
691.0,0,79.57,0.9725,37.3,20.41,0.0801,0.0,0.0,231.6,6.02,116.3,78.4,202.15,563.56
692.0,0,79.53,0.9724,37.31,20.41,0.0791,0.0,0.0,230.87,6.01,116.3,78.4,202.3,563.45
693.0,0,79.44,0.9723,37.31,20.27,0.0796,0.0,0.0,230.14,6.0,116.3,78.4,203.02,563.33
694.0,0,79.44,0.9721,37.31,20.27,0.0805,0.0,0.0,229.41,6.0,116.3,78.4,203.45,563.22
695.0,0,79.39,0.972,37.31,20.27,0.0795,0.0,0.0,228.68,5.99,116.3,78.4,203.63,563.1
696.0,0,79.31,0.9719,37.31,20.13,0.0793,0.0,0.0,227.96,5.98,116.3,78.5,204.3,562.99
697.0,0,79.3,0.9718,37.31,20.13,0.0809,0.0,0.0,227.25,5.98,116.3,78.5,204.72,562.87
698.0,0,79.26,0.9717,37.31,20.13,0.0799,0.0,0.0,226.53,5.97,116.3,78.5,204.95,562.75
699.0,0,79.18,0.9716,37.31,20.0,0.0791,0.0,0.0,225.82,5.96,116.3,78.5,205.3,562.64
700.0,0,79.17,0.9714,37.31,20.0,0.0811,0.0,0.0,225.11,5.96,116.3,78.5,205.96,562.52
701.0,0,79.12,0.9713,37.31,20.0,0.0803,0.0,0.0,224.41,5.95,116.3,78.5,206.31,562.4
702.0,0,79.07,0.9712,37.31,19.87,0.079,0.0,0.0,223.71,5.95,116.3,78.5,206.39,562.29
703.0,0,79.03,0.971,37.31,19.87,0.0813,0.0,0.0,223.02,5.94,116.3,78.5,207.19,562.17
704.0,0,78.99,0.9709,37.31,19.87,0.0808,0.0,0.0,222.32,5.93,116.3,78.6,207.59,562.05
705.0,0,78.93,0.9708,37.31,19.87,0.0805,0.0,0.0,221.63,5.93,116.3,78.2,207.68,561.94
706.0,0,78.9,0.9706,37.31,19.87,0.0819,0.0,0.0,220.95,5.98,115.7,77.5,208.39,561.82
707.0,0,79.05,0.9705,37.31,19.87,0.0822,0.0,0.0,220.27,6.01,115.8,77.5,208.79,561.7
708.0,0,79.17,0.9704,37.31,19.74,0.0808,0.0,0.0,219.59,5.98,116.5,78.5,208.98,561.58
709.0,0,78.95,0.9702,37.31,19.74,0.0805,0.0,0.0,218.91,5.95,116.8,78.9,209.58,561.46
710.0,0,78.63,0.9701,37.31,19.74,0.082,0.0,0.0,218.24,5.92,116.8,78.6,209.96,561.35
711.0,0,78.39,0.97,37.31,19.61,0.0815,0.0,0.0,217.57,5.94,116.2,78.0,210.3,561.23
712.0,0,78.28,0.9699,37.31,19.61,0.0803,0.0,0.0,216.9,5.95,116.1,77.8,210.41,561.11
713.0,0,78.56,0.9697,37.31,19.61,0.0827,0.0,0.0,216.24,5.98,116.2,77.8,211.12,560.99
714.0,0,78.61,0.9696,37.31,19.61,0.0826,0.0,0.0,215.58,5.99,116.3,77.9,211.5,560.87
715.0,0,78.6,0.9694,37.32,19.61,0.0816,0.0,0.0,214.93,6.0,116.4,77.9,211.72,560.75
716.0,0,78.42,0.9693,37.32,19.61,0.0814,0.0,0.0,214.27,5.99,116.6,78.1,212.25,560.64
717.0,0,78.3,0.9692,37.32,19.48,0.0829,0.0,0.0,213.63,5.98,116.7,78.1,212.62,560.52
718.0,0,78.2,0.969,37.32,19.48,0.082,0.0,0.0,212.98,5.98,116.7,78.2,212.98,560.4
719.0,0,78.12,0.9689,37.32,19.48,0.0812,0.0,0.0,212.34,5.97,116.8,78.2,213.11,560.28
720.0,0,77.9,0.9688,37.32,19.48,0.0825,0.0,0.0,211.7,5.96,116.8,78.2,213.71,560.16
721.0,0,77.85,0.9687,37.32,19.48,0.0825,0.0,0.0,211.06,5.95,116.8,78.2,214.07,560.04
722.0,0,77.8,0.9686,37.32,19.48,0.0815,0.0,0.0,210.43,5.95,116.9,78.3,214.31,559.93
723.0,0,77.66,0.9685,37.32,19.48,0.081,0.0,0.0,209.8,5.93,116.9,78.3,214.78,559.81
724.0,0,77.64,0.9683,37.32,19.48,0.0829,0.0,0.0,209.17,5.93,116.9,78.3,215.13,559.69
725.0,0,77.61,0.9682,37.32,19.48,0.0821,0.0,0.0,208.55,5.93,116.9,78.3,215.48,559.57
726.0,0,77.55,0.9681,37.32,19.48,0.0813,0.0,0.0,207.93,5.92,116.9,78.3,215.6,559.45
727.0,0,77.5,0.968,37.32,19.48,0.0824,0.0,0.0,207.31,5.92,116.9,78.4,216.17,559.33
728.0,0,77.48,0.9679,37.32,19.48,0.0828,0.0,0.0,206.7,5.91,116.9,78.4,216.51,559.22
729.0,0,77.42,0.9678,37.32,19.35,0.0818,0.0,0.0,206.08,5.91,116.9,78.4,216.74,559.1
730.0,0,77.37,0.9677,37.32,19.35,0.081,0.0,0.0,205.48,5.9,117.0,78.4,217.03,558.98
731.0,0,77.35,0.9676,37.32,19.35,0.083,0.0,0.0,204.87,5.9,117.0,78.5,217.52,558.86
732.0,0,77.29,0.9675,37.32,19.35,0.0824,0.0,0.0,204.27,5.9,117.0,78.5,217.85,558.74
733.0,0,77.25,0.9674,37.32,19.35,0.0816,0.0,0.0,203.67,5.89,117.0,78.5,217.94,558.62
734.0,0,77.22,0.9673,37.32,19.35,0.0823,0.0,0.0,203.07,5.89,117.0,78.5,218.5,558.5
735.0,0,77.16,0.9672,37.32,19.35,0.083,0.0,0.0,202.48,5.88,117.0,78.5,218.83,558.39
736.0,0,77.13,0.9671,37.32,19.35,0.082,0.0,0.0,201.89,5.88,117.0,78.6,219.04,558.27
737.0,0,77.1,0.967,37.32,19.35,0.0809,0.0,0.0,201.3,5.87,117.1,78.6,219.16,558.15
738.0,0,77.05,0.9669,37.32,19.35,0.0831,0.0,0.0,200.72,5.87,117.1,78.6,219.78,558.03
739.0,0,77.01,0.9668,37.32,19.35,0.0826,0.0,0.0,200.14,5.87,117.1,78.6,220.09,557.91
